date,time,unix_time,power,id,type
19/3/20,01:08:24,1584580104.0,0.0,tasklamp_5,tasklamp
19/3/20,01:09:27,1584580167.0,0.0,tasklamp_5,tasklamp
19/3/20,01:11:24,1584580284.0,0.0,tasklamp_5,tasklamp
19/3/20,01:12:24,1584580344.0,0.0,tasklamp_5,tasklamp
19/3/20,01:13:36,1584580416.0,0.0,tasklamp_5,tasklamp
19/3/20,01:14:24,1584580464.0,0.0,tasklamp_5,tasklamp
19/3/20,01:16:35,1584580595.0,0.0,tasklamp_5,tasklamp
19/3/20,01:18:36,1584580716.0,0.0,tasklamp_5,tasklamp
19/3/20,01:19:12,1584580752.0,0.0,tasklamp_5,tasklamp
19/3/20,01:19:36,1584580776.0,0.0,tasklamp_5,tasklamp
19/3/20,01:20:12,1584580812.0,0.0,tasklamp_5,tasklamp
19/3/20,01:20:36,1584580836.0,0.0,tasklamp_5,tasklamp
19/3/20,01:21:36,1584580896.0,0.0,tasklamp_5,tasklamp
19/3/20,01:22:12,1584580932.0,0.0,tasklamp_5,tasklamp
19/3/20,01:22:36,1584580956.0,0.0,tasklamp_5,tasklamp
19/3/20,01:23:13,1584580993.0,0.0,tasklamp_5,tasklamp
19/3/20,01:38:56,1584581936.0,0.0,tasklamp_5,tasklamp
19/3/20,01:39:56,1584581996.0,0.0,tasklamp_5,tasklamp
19/3/20,01:40:56,1584582056.0,0.0,tasklamp_5,tasklamp
19/3/20,01:41:56,1584582116.0,0.0,tasklamp_5,tasklamp
19/3/20,01:42:56,1584582176.0,0.0,tasklamp_5,tasklamp
19/3/20,01:43:56,1584582236.0,0.0,tasklamp_5,tasklamp
19/3/20,01:45:56,1584582356.0,0.0,tasklamp_5,tasklamp
19/3/20,01:46:55,1584582415.0,0.0,tasklamp_5,tasklamp
19/3/20,01:47:56,1584582476.0,0.0,tasklamp_5,tasklamp
19/3/20,01:48:56,1584582536.0,0.0,tasklamp_5,tasklamp
19/3/20,01:49:56,1584582596.0,0.0,tasklamp_5,tasklamp
19/3/20,01:52:56,1584582776.0,0.0,tasklamp_5,tasklamp
19/3/20,01:53:56,1584582836.0,0.0,tasklamp_5,tasklamp
19/3/20,01:54:55,1584582895.0,0.0,tasklamp_5,tasklamp
19/3/20,01:55:55,1584582955.0,0.0,tasklamp_5,tasklamp
19/3/20,01:56:55,1584583015.0,0.0,tasklamp_5,tasklamp
19/3/20,01:57:56,1584583076.0,0.0,tasklamp_5,tasklamp
19/3/20,01:58:55,1584583135.0,0.0,tasklamp_5,tasklamp
19/3/20,02:00:56,1584583256.0,0.0,tasklamp_5,tasklamp
19/3/20,02:01:56,1584583316.0,0.0,tasklamp_5,tasklamp
19/3/20,02:02:56,1584583376.0,0.0,tasklamp_5,tasklamp
19/3/20,02:03:56,1584583436.0,0.0,tasklamp_5,tasklamp
19/3/20,02:06:56,1584583616.0,0.0,tasklamp_5,tasklamp
19/3/20,02:07:56,1584583676.0,0.0,tasklamp_5,tasklamp
19/3/20,02:08:56,1584583736.0,0.0,tasklamp_5,tasklamp
19/3/20,02:09:56,1584583796.0,0.0,tasklamp_5,tasklamp
19/3/20,02:10:56,1584583856.0,0.0,tasklamp_5,tasklamp
19/3/20,02:11:56,1584583916.0,0.0,tasklamp_5,tasklamp
19/3/20,02:13:56,1584584036.0,0.0,tasklamp_5,tasklamp
19/3/20,02:14:56,1584584096.0,0.0,tasklamp_5,tasklamp
19/3/20,02:16:56,1584584216.0,0.0,tasklamp_5,tasklamp
19/3/20,02:17:56,1584584276.0,0.0,tasklamp_5,tasklamp
19/3/20,02:18:56,1584584336.0,0.0,tasklamp_5,tasklamp
19/3/20,02:19:56,1584584396.0,0.0,tasklamp_5,tasklamp
19/3/20,02:20:56,1584584456.0,0.0,tasklamp_5,tasklamp
19/3/20,02:22:56,1584584576.0,0.0,tasklamp_5,tasklamp
19/3/20,02:23:56,1584584636.0,0.0,tasklamp_5,tasklamp
19/3/20,02:25:56,1584584756.0,0.0,tasklamp_5,tasklamp
19/3/20,02:28:56,1584584936.0,0.0,tasklamp_5,tasklamp
19/3/20,02:29:56,1584584996.0,0.0,tasklamp_5,tasklamp
19/3/20,02:30:56,1584585056.0,0.0,tasklamp_5,tasklamp
19/3/20,02:31:56,1584585116.0,0.0,tasklamp_5,tasklamp
19/3/20,02:32:56,1584585176.0,0.0,tasklamp_5,tasklamp
19/3/20,02:33:56,1584585236.0,0.0,tasklamp_5,tasklamp
19/3/20,02:34:56,1584585296.0,0.0,tasklamp_5,tasklamp
19/3/20,02:35:56,1584585356.0,0.0,tasklamp_5,tasklamp
19/3/20,02:37:59,1584585479.0,0.0,tasklamp_5,tasklamp
19/3/20,02:41:12,1584585672.0,0.0,tasklamp_5,tasklamp
19/3/20,02:46:24,1584585984.0,0.0,tasklamp_5,tasklamp
19/3/20,02:48:19,1584586099.0,0.0,tasklamp_5,tasklamp
19/3/20,02:49:19,1584586159.0,0.0,tasklamp_5,tasklamp
19/3/20,02:50:19,1584586219.0,0.0,tasklamp_5,tasklamp
19/3/20,02:55:19,1584586519.0,0.0,tasklamp_5,tasklamp
19/3/20,02:56:19,1584586579.0,0.0,tasklamp_5,tasklamp
19/3/20,02:57:19,1584586639.0,0.0,tasklamp_5,tasklamp
19/3/20,02:58:19,1584586699.0,0.0,tasklamp_5,tasklamp
19/3/20,02:59:19,1584586759.0,0.0,tasklamp_5,tasklamp
19/3/20,03:00:19,1584586819.0,0.0,tasklamp_5,tasklamp
19/3/20,03:01:18,1584586878.0,0.0,tasklamp_5,tasklamp
19/3/20,03:02:18,1584586938.0,0.0,tasklamp_5,tasklamp
19/3/20,03:03:18,1584586998.0,0.0,tasklamp_5,tasklamp
19/3/20,03:04:18,1584587058.0,0.0,tasklamp_5,tasklamp
19/3/20,03:05:18,1584587118.0,0.0,tasklamp_5,tasklamp
19/3/20,03:06:18,1584587178.0,0.0,tasklamp_5,tasklamp
19/3/20,03:07:18,1584587238.0,0.0,tasklamp_5,tasklamp
19/3/20,03:08:18,1584587298.0,0.0,tasklamp_5,tasklamp
19/3/20,03:12:18,1584587538.0,0.0,tasklamp_5,tasklamp
19/3/20,03:13:18,1584587598.0,0.0,tasklamp_5,tasklamp
19/3/20,03:14:18,1584587658.0,0.0,tasklamp_5,tasklamp
19/3/20,03:17:18,1584587838.0,0.0,tasklamp_5,tasklamp
19/3/20,03:18:18,1584587898.0,0.0,tasklamp_5,tasklamp
19/3/20,03:19:18,1584587958.0,0.0,tasklamp_5,tasklamp
19/3/20,03:22:18,1584588138.0,0.0,tasklamp_5,tasklamp
19/3/20,03:23:18,1584588198.0,0.0,tasklamp_5,tasklamp
19/3/20,03:24:18,1584588258.0,0.0,tasklamp_5,tasklamp
19/3/20,03:25:18,1584588318.0,0.0,tasklamp_5,tasklamp
19/3/20,03:26:18,1584588378.0,0.0,tasklamp_5,tasklamp
19/3/20,03:27:18,1584588438.0,0.0,tasklamp_5,tasklamp
19/3/20,03:28:18,1584588498.0,0.0,tasklamp_5,tasklamp
19/3/20,03:29:18,1584588558.0,0.0,tasklamp_5,tasklamp
19/3/20,03:30:18,1584588618.0,0.0,tasklamp_5,tasklamp
19/3/20,03:31:18,1584588678.0,0.0,tasklamp_5,tasklamp
19/3/20,03:32:18,1584588738.0,0.0,tasklamp_5,tasklamp
19/3/20,03:36:18,1584588978.0,0.0,tasklamp_5,tasklamp
19/3/20,03:37:18,1584589038.0,0.0,tasklamp_5,tasklamp
19/3/20,03:38:18,1584589098.0,0.0,tasklamp_5,tasklamp
19/3/20,03:39:18,1584589158.0,0.0,tasklamp_5,tasklamp
19/3/20,03:40:18,1584589218.0,0.0,tasklamp_5,tasklamp
19/3/20,03:42:18,1584589338.0,0.0,tasklamp_5,tasklamp
19/3/20,03:43:18,1584589398.0,0.0,tasklamp_5,tasklamp
19/3/20,03:44:18,1584589458.0,0.0,tasklamp_5,tasklamp
19/3/20,03:45:18,1584589518.0,0.0,tasklamp_5,tasklamp
19/3/20,03:47:18,1584589638.0,0.0,tasklamp_5,tasklamp
19/3/20,03:48:18,1584589698.0,0.0,tasklamp_5,tasklamp
19/3/20,03:49:18,1584589758.0,0.0,tasklamp_5,tasklamp
19/3/20,03:50:18,1584589818.0,0.0,tasklamp_5,tasklamp
19/3/20,03:51:18,1584589878.0,0.0,tasklamp_5,tasklamp
19/3/20,03:52:18,1584589938.0,0.0,tasklamp_5,tasklamp
19/3/20,03:54:18,1584590058.0,0.0,tasklamp_5,tasklamp
19/3/20,03:55:18,1584590118.0,0.0,tasklamp_5,tasklamp
19/3/20,03:56:18,1584590178.0,0.0,tasklamp_5,tasklamp
19/3/20,03:57:18,1584590238.0,0.0,tasklamp_5,tasklamp
19/3/20,03:58:18,1584590298.0,0.0,tasklamp_5,tasklamp
19/3/20,03:59:18,1584590358.0,0.0,tasklamp_5,tasklamp
19/3/20,04:00:19,1584590419.0,0.0,tasklamp_5,tasklamp
19/3/20,04:01:18,1584590478.0,0.0,tasklamp_5,tasklamp
19/3/20,04:02:18,1584590538.0,0.0,tasklamp_5,tasklamp
19/3/20,04:03:18,1584590598.0,0.0,tasklamp_5,tasklamp
19/3/20,04:05:18,1584590718.0,0.0,tasklamp_5,tasklamp
19/3/20,04:06:18,1584590778.0,0.0,tasklamp_5,tasklamp
19/3/20,04:07:18,1584590838.0,0.0,tasklamp_5,tasklamp
19/3/20,04:08:18,1584590898.0,0.0,tasklamp_5,tasklamp
19/3/20,04:09:18,1584590958.0,0.0,tasklamp_5,tasklamp
19/3/20,04:10:18,1584591018.0,0.0,tasklamp_5,tasklamp
19/3/20,04:11:18,1584591078.0,0.0,tasklamp_5,tasklamp
19/3/20,04:12:18,1584591138.0,0.0,tasklamp_5,tasklamp
19/3/20,04:13:18,1584591198.0,0.0,tasklamp_5,tasklamp
19/3/20,04:15:18,1584591318.0,0.0,tasklamp_5,tasklamp
19/3/20,04:16:18,1584591378.0,0.0,tasklamp_5,tasklamp
19/3/20,04:18:18,1584591498.0,0.0,tasklamp_5,tasklamp
19/3/20,04:19:18,1584591558.0,0.0,tasklamp_5,tasklamp
19/3/20,04:20:18,1584591618.0,0.0,tasklamp_5,tasklamp
19/3/20,04:22:18,1584591738.0,0.0,tasklamp_5,tasklamp
19/3/20,04:24:18,1584591858.0,0.0,tasklamp_5,tasklamp
19/3/20,04:25:18,1584591918.0,0.0,tasklamp_5,tasklamp
19/3/20,04:26:18,1584591978.0,0.0,tasklamp_5,tasklamp
19/3/20,04:27:18,1584592038.0,0.0,tasklamp_5,tasklamp
19/3/20,04:28:18,1584592098.0,0.0,tasklamp_5,tasklamp
19/3/20,04:29:18,1584592158.0,0.0,tasklamp_5,tasklamp
19/3/20,04:30:18,1584592218.0,0.0,tasklamp_5,tasklamp
19/3/20,04:31:18,1584592278.0,0.0,tasklamp_5,tasklamp
19/3/20,04:32:18,1584592338.0,0.0,tasklamp_5,tasklamp
19/3/20,04:33:18,1584592398.0,0.0,tasklamp_5,tasklamp
19/3/20,04:34:18,1584592458.0,0.0,tasklamp_5,tasklamp
19/3/20,04:35:18,1584592518.0,0.0,tasklamp_5,tasklamp
19/3/20,04:36:18,1584592578.0,0.0,tasklamp_5,tasklamp
19/3/20,04:38:18,1584592698.0,0.0,tasklamp_5,tasklamp
19/3/20,04:39:18,1584592758.0,0.0,tasklamp_5,tasklamp
19/3/20,04:40:18,1584592818.0,0.0,tasklamp_5,tasklamp
19/3/20,04:41:18,1584592878.0,0.0,tasklamp_5,tasklamp
19/3/20,04:42:18,1584592938.0,0.0,tasklamp_5,tasklamp
19/3/20,04:43:18,1584592998.0,4.32,tasklamp_5,tasklamp
19/3/20,04:44:18,1584593058.0,6.45,tasklamp_5,tasklamp
19/3/20,04:45:18,1584593118.0,4.32,tasklamp_5,tasklamp
19/3/20,04:46:18,1584593178.0,4.32,tasklamp_5,tasklamp
19/3/20,04:47:19,1584593239.0,4.32,tasklamp_5,tasklamp
19/3/20,04:48:19,1584593299.0,4.32,tasklamp_5,tasklamp
19/3/20,04:49:19,1584593359.0,4.32,tasklamp_5,tasklamp
19/3/20,04:50:20,1584593420.0,4.32,tasklamp_5,tasklamp
19/3/20,04:51:29,1584593489.0,4.32,tasklamp_5,tasklamp
19/3/20,04:52:19,1584593539.0,4.32,tasklamp_5,tasklamp
19/3/20,04:53:19,1584593599.0,4.32,tasklamp_5,tasklamp
19/3/20,04:54:19,1584593659.0,4.32,tasklamp_5,tasklamp
19/3/20,04:55:19,1584593719.0,4.32,tasklamp_5,tasklamp
19/3/20,04:56:19,1584593779.0,4.32,tasklamp_5,tasklamp
19/3/20,04:57:31,1584593851.0,4.32,tasklamp_5,tasklamp
19/3/20,04:58:33,1584593913.0,4.32,tasklamp_5,tasklamp
19/3/20,04:59:19,1584593959.0,4.32,tasklamp_5,tasklamp
19/3/20,05:00:20,1584594020.0,4.32,tasklamp_5,tasklamp
19/3/20,05:01:20,1584594080.0,4.32,tasklamp_5,tasklamp
19/3/20,05:02:19,1584594139.0,4.32,tasklamp_5,tasklamp
19/3/20,05:03:19,1584594199.0,4.32,tasklamp_5,tasklamp
19/3/20,05:04:19,1584594259.0,4.32,tasklamp_5,tasklamp
19/3/20,05:05:19,1584594319.0,4.32,tasklamp_5,tasklamp
19/3/20,05:06:19,1584594379.0,4.32,tasklamp_5,tasklamp
19/3/20,05:07:19,1584594439.0,4.32,tasklamp_5,tasklamp
19/3/20,05:08:18,1584594498.0,4.32,tasklamp_5,tasklamp
19/3/20,05:09:19,1584594559.0,4.32,tasklamp_5,tasklamp
19/3/20,05:10:19,1584594619.0,4.32,tasklamp_5,tasklamp
19/3/20,05:11:19,1584594679.0,4.32,tasklamp_5,tasklamp
19/3/20,05:12:19,1584594739.0,4.32,tasklamp_5,tasklamp
19/3/20,05:13:19,1584594799.0,4.32,tasklamp_5,tasklamp
19/3/20,05:14:19,1584594859.0,4.32,tasklamp_5,tasklamp
19/3/20,05:15:19,1584594919.0,6.45,tasklamp_5,tasklamp
19/3/20,05:16:19,1584594979.0,4.32,tasklamp_5,tasklamp
19/3/20,05:17:18,1584595038.0,4.32,tasklamp_5,tasklamp
19/3/20,05:18:19,1584595099.0,4.32,tasklamp_5,tasklamp
19/3/20,05:19:19,1584595159.0,4.32,tasklamp_5,tasklamp
19/3/20,05:20:19,1584595219.0,4.32,tasklamp_5,tasklamp
19/3/20,05:21:19,1584595279.0,4.32,tasklamp_5,tasklamp
19/3/20,05:22:19,1584595339.0,4.32,tasklamp_5,tasklamp
19/3/20,05:23:19,1584595399.0,4.32,tasklamp_5,tasklamp
19/3/20,05:24:19,1584595459.0,4.32,tasklamp_5,tasklamp
19/3/20,05:25:19,1584595519.0,4.32,tasklamp_5,tasklamp
19/3/20,05:26:19,1584595579.0,4.32,tasklamp_5,tasklamp
19/3/20,05:27:19,1584595639.0,4.32,tasklamp_5,tasklamp
19/3/20,05:28:19,1584595699.0,4.32,tasklamp_5,tasklamp
19/3/20,05:29:19,1584595759.0,4.32,tasklamp_5,tasklamp
19/3/20,05:30:19,1584595819.0,4.32,tasklamp_5,tasklamp
19/3/20,05:31:19,1584595879.0,4.32,tasklamp_5,tasklamp
19/3/20,05:32:18,1584595938.0,4.32,tasklamp_5,tasklamp
19/3/20,05:33:18,1584595998.0,6.45,tasklamp_5,tasklamp
19/3/20,05:34:19,1584596059.0,4.32,tasklamp_5,tasklamp
19/3/20,05:35:19,1584596119.0,4.32,tasklamp_5,tasklamp
19/3/20,05:36:19,1584596179.0,4.32,tasklamp_5,tasklamp
19/3/20,05:37:19,1584596239.0,4.32,tasklamp_5,tasklamp
19/3/20,05:38:18,1584596298.0,4.32,tasklamp_5,tasklamp
19/3/20,05:39:18,1584596358.0,4.32,tasklamp_5,tasklamp
19/3/20,05:40:18,1584596418.0,4.32,tasklamp_5,tasklamp
19/3/20,05:41:19,1584596479.0,4.32,tasklamp_5,tasklamp
19/3/20,05:42:19,1584596539.0,4.32,tasklamp_5,tasklamp
19/3/20,05:43:19,1584596599.0,4.32,tasklamp_5,tasklamp
19/3/20,05:44:18,1584596658.0,4.32,tasklamp_5,tasklamp
19/3/20,05:45:18,1584596718.0,4.32,tasklamp_5,tasklamp
19/3/20,05:46:19,1584596779.0,4.32,tasklamp_5,tasklamp
19/3/20,05:47:18,1584596838.0,4.32,tasklamp_5,tasklamp
19/3/20,05:48:18,1584596898.0,4.32,tasklamp_5,tasklamp
19/3/20,05:49:18,1584596958.0,4.32,tasklamp_5,tasklamp
19/3/20,05:50:18,1584597018.0,4.32,tasklamp_5,tasklamp
19/3/20,05:51:18,1584597078.0,6.45,tasklamp_5,tasklamp
19/3/20,05:52:18,1584597138.0,4.32,tasklamp_5,tasklamp
19/3/20,05:53:19,1584597199.0,4.32,tasklamp_5,tasklamp
19/3/20,05:54:20,1584597260.0,4.32,tasklamp_5,tasklamp
19/3/20,05:55:21,1584597321.0,4.32,tasklamp_5,tasklamp
19/3/20,05:56:20,1584597380.0,4.32,tasklamp_5,tasklamp
19/3/20,05:57:21,1584597441.0,4.32,tasklamp_5,tasklamp
19/3/20,06:00:41,1584597641.0,4.32,tasklamp_5,tasklamp
19/3/20,06:01:40,1584597700.0,4.32,tasklamp_5,tasklamp
19/3/20,06:02:40,1584597760.0,4.32,tasklamp_5,tasklamp
19/3/20,06:03:39,1584597819.0,4.32,tasklamp_5,tasklamp
19/3/20,06:04:39,1584597879.0,4.32,tasklamp_5,tasklamp
19/3/20,06:05:40,1584597940.0,4.32,tasklamp_5,tasklamp
19/3/20,06:06:39,1584597999.0,4.32,tasklamp_5,tasklamp
19/3/20,06:09:19,1584598159.0,4.32,tasklamp_5,tasklamp
19/3/20,06:10:34,1584598234.0,4.32,tasklamp_5,tasklamp
19/3/20,06:11:34,1584598294.0,4.32,tasklamp_5,tasklamp
19/3/20,06:12:34,1584598354.0,4.32,tasklamp_5,tasklamp
19/3/20,06:13:34,1584598414.0,4.32,tasklamp_5,tasklamp
19/3/20,06:14:34,1584598474.0,4.32,tasklamp_5,tasklamp
19/3/20,06:15:34,1584598534.0,4.32,tasklamp_5,tasklamp
19/3/20,06:16:33,1584598593.0,4.32,tasklamp_5,tasklamp
19/3/20,06:17:33,1584598653.0,4.32,tasklamp_5,tasklamp
19/3/20,06:18:33,1584598713.0,4.32,tasklamp_5,tasklamp
19/3/20,06:19:33,1584598773.0,4.32,tasklamp_5,tasklamp
19/3/20,06:20:34,1584598834.0,4.32,tasklamp_5,tasklamp
19/3/20,06:21:34,1584598894.0,4.32,tasklamp_5,tasklamp
19/3/20,06:22:34,1584598954.0,4.32,tasklamp_5,tasklamp
19/3/20,06:23:33,1584599013.0,4.32,tasklamp_5,tasklamp
19/3/20,06:24:34,1584599074.0,4.32,tasklamp_5,tasklamp
19/3/20,06:25:34,1584599134.0,4.32,tasklamp_5,tasklamp
19/3/20,06:26:33,1584599193.0,4.32,tasklamp_5,tasklamp
19/3/20,06:27:33,1584599253.0,4.32,tasklamp_5,tasklamp
19/3/20,06:28:34,1584599314.0,4.32,tasklamp_5,tasklamp
19/3/20,06:29:33,1584599373.0,4.32,tasklamp_5,tasklamp
19/3/20,06:30:33,1584599433.0,0.0,tasklamp_5,tasklamp
19/3/20,06:31:33,1584599493.0,0.0,tasklamp_5,tasklamp
19/3/20,06:32:33,1584599553.0,0.0,tasklamp_5,tasklamp
19/3/20,06:33:33,1584599613.0,0.0,tasklamp_5,tasklamp
19/3/20,06:34:33,1584599673.0,0.0,tasklamp_5,tasklamp
19/3/20,06:35:33,1584599733.0,0.0,tasklamp_5,tasklamp
19/3/20,06:36:33,1584599793.0,2.21,tasklamp_5,tasklamp
19/3/20,06:37:33,1584599853.0,0.0,tasklamp_5,tasklamp
19/3/20,06:38:33,1584599913.0,0.0,tasklamp_5,tasklamp
19/3/20,06:39:33,1584599973.0,0.0,tasklamp_5,tasklamp
19/3/20,06:40:33,1584600033.0,0.0,tasklamp_5,tasklamp
19/3/20,06:41:33,1584600093.0,2.21,tasklamp_5,tasklamp
19/3/20,06:42:33,1584600153.0,2.21,tasklamp_5,tasklamp
19/3/20,06:43:33,1584600213.0,0.0,tasklamp_5,tasklamp
19/3/20,06:44:33,1584600273.0,0.0,tasklamp_5,tasklamp
19/3/20,06:45:33,1584600333.0,2.21,tasklamp_5,tasklamp
19/3/20,06:46:33,1584600393.0,0.0,tasklamp_5,tasklamp
19/3/20,06:47:33,1584600453.0,0.0,tasklamp_5,tasklamp
19/3/20,06:48:33,1584600513.0,0.0,tasklamp_5,tasklamp
19/3/20,06:49:33,1584600573.0,0.0,tasklamp_5,tasklamp
19/3/20,06:50:33,1584600633.0,0.0,tasklamp_5,tasklamp
19/3/20,06:51:33,1584600693.0,0.0,tasklamp_5,tasklamp
19/3/20,06:52:33,1584600753.0,0.0,tasklamp_5,tasklamp
19/3/20,06:53:33,1584600813.0,0.0,tasklamp_5,tasklamp
19/3/20,06:54:33,1584600873.0,0.0,tasklamp_5,tasklamp
19/3/20,06:55:33,1584600933.0,0.0,tasklamp_5,tasklamp
19/3/20,06:56:33,1584600993.0,0.0,tasklamp_5,tasklamp
19/3/20,06:57:33,1584601053.0,0.0,tasklamp_5,tasklamp
19/3/20,06:58:33,1584601113.0,6.51,tasklamp_5,tasklamp
19/3/20,06:59:33,1584601173.0,6.51,tasklamp_5,tasklamp
19/3/20,07:00:35,1584601235.0,6.51,tasklamp_5,tasklamp
19/3/20,07:01:34,1584601294.0,6.51,tasklamp_5,tasklamp
19/3/20,07:02:33,1584601353.0,6.51,tasklamp_5,tasklamp
19/3/20,07:03:34,1584601414.0,6.51,tasklamp_5,tasklamp
19/3/20,07:04:33,1584601473.0,6.51,tasklamp_5,tasklamp
19/3/20,07:05:34,1584601534.0,6.51,tasklamp_5,tasklamp
19/3/20,07:06:33,1584601593.0,6.51,tasklamp_5,tasklamp
19/3/20,07:07:33,1584601653.0,6.51,tasklamp_5,tasklamp
19/3/20,07:08:33,1584601713.0,6.51,tasklamp_5,tasklamp
19/3/20,07:09:34,1584601774.0,6.51,tasklamp_5,tasklamp
19/3/20,07:10:34,1584601834.0,6.51,tasklamp_5,tasklamp
19/3/20,07:11:34,1584601894.0,8.66,tasklamp_5,tasklamp
19/3/20,07:12:33,1584601953.0,6.51,tasklamp_5,tasklamp
19/3/20,07:13:33,1584602013.0,6.51,tasklamp_5,tasklamp
19/3/20,07:14:34,1584602074.0,6.51,tasklamp_5,tasklamp
19/3/20,07:15:34,1584602134.0,6.51,tasklamp_5,tasklamp
19/3/20,07:16:33,1584602193.0,6.51,tasklamp_5,tasklamp
19/3/20,07:17:34,1584602254.0,6.51,tasklamp_5,tasklamp
19/3/20,07:18:34,1584602314.0,6.51,tasklamp_5,tasklamp
19/3/20,07:19:34,1584602374.0,6.51,tasklamp_5,tasklamp
19/3/20,07:20:33,1584602433.0,6.51,tasklamp_5,tasklamp
19/3/20,07:21:33,1584602493.0,6.51,tasklamp_5,tasklamp
19/3/20,07:22:33,1584602553.0,6.51,tasklamp_5,tasklamp
19/3/20,07:23:33,1584602613.0,6.51,tasklamp_5,tasklamp
19/3/20,07:24:34,1584602674.0,6.51,tasklamp_5,tasklamp
19/3/20,07:25:33,1584602733.0,6.51,tasklamp_5,tasklamp
19/3/20,07:26:33,1584602793.0,6.51,tasklamp_5,tasklamp
19/3/20,07:27:33,1584602853.0,6.51,tasklamp_5,tasklamp
19/3/20,07:28:33,1584602913.0,6.51,tasklamp_5,tasklamp
19/3/20,07:29:34,1584602974.0,6.51,tasklamp_5,tasklamp
19/3/20,07:30:34,1584603034.0,6.51,tasklamp_5,tasklamp
19/3/20,07:31:34,1584603094.0,6.51,tasklamp_5,tasklamp
19/3/20,07:32:34,1584603154.0,6.51,tasklamp_5,tasklamp
19/3/20,07:33:33,1584603213.0,6.51,tasklamp_5,tasklamp
19/3/20,07:34:34,1584603274.0,6.51,tasklamp_5,tasklamp
